Time,Dieselbrücke,Friedberger Straße östlich Afrabrücke,Friedrich-Ebert-Straße östlich Haltestelle Messe,Färberstraße/Gollwitzerstr.,Gögginger Straße südlich Rosenaustraße,Haunstetter Straße Höhe protestantischer Friedhof,Konrad Adenauer Allee Fahrradstraße,Postillionstraße südl. Roggenstraße,Rosenaustraße westlich Gögginger Straße,"Südlich A8-Unterführung, Ostseite",Ulrichsbrücke,Wagenhalsstraße,
2022-11-10 00:00:00,1825,2727,966,2000,3271,1905,3549,719,1803,666,2537,1560,
2022-11-11 00:00:00,1753,2389,728,1930,2907,1548,3077,575,1679,610,2255,1560,
2022-11-12 00:00:00,960,1447,408,949,1794,796,1884,444,889,257,1277,1019,
2022-11-13 00:00:00,788,1312,404,785,1154,524,1075,298,742,518,1073,534,
2022-11-14 00:00:00,1663,2436,834,1793,2909,1741,3340,540,1567,587,2280,1409,
2022-11-15 00:00:00,1859,2643,957,1870,3141,1868,3437,624,1851,674,2407,1564,
2022-11-16 00:00:00,1412,2057,761,1410,2742,1434,2669,444,1291,388,1779,1300,
2022-11-17 00:00:00,1530,2141,763,1538,2686,1441,2927,440,1498,418,1960,1325,
2022-11-18 00:00:00,1196,1377,402,1297,2151,947,2162,252,1082,274,1464,967,
2022-11-19 00:00:00,805,1384,402,1003,1474,564,1688,244,901,253,1173,976,
2022-11-20 00:00:00,507,816,257,527,754,418,837,135,562,173,727,623,
2022-11-21 00:00:00,1515,2127,739,1542,2742,1367,2971,460,1418,361,1966,1411,
2022-11-22 00:00:00,1536,2062,723,1626,2636,1460,3000,500,1468,450,1936,1411,
2022-11-23 00:00:00,1633,2219,791,1639,2866,1611,3154,558,1542,518,2116,1496,
2022-11-24 00:00:00,1467,2015,689,1640,2695,1412,2970,409,1400,370,1844,1341,
2022-11-25 00:00:00,1401,1836,553,1492,2631,1152,2729,388,1247,383,1908,1313,
2022-11-26 00:00:00,883,1307,371,954,1771,648,1862,237,859,247,1305,1011,
2022-11-27 00:00:00,506,855,272,593,1117,435,966,107,545,136,739,506,
2022-11-28 00:00:00,1449,1980,695,1535,2782,1292,2811,456,1360,373,1897,1246,
2022-11-29 00:00:00,1165,1515,532,1284,2365,1108,2197,313,1129,276,1475,984,
2022-11-30 00:00:00,1476,1983,731,1495,2735,1325,2842,433,1341,412,1955,1387,
2022-12-01 00:00:00,1414,1944,705,1576,2790,1309,2835,411,1405,402,1897,1375,
2022-12-02 00:00:00,1177,1646,510,1341,2457,1033,2317,325,1125,308,1652,1142,
2022-12-03 00:00:00,700,1030,302,815,1576,461,1553,169,635,166,1095,832,
2022-12-04 00:00:00,420,756,227,465,979,321,834,101,448,144,636,557,
2022-12-05 00:00:00,1286,1781,620,1317,2536,1186,2611,373,1256,342,1691,1465,
2022-12-06 00:00:00,1349,2002,730,1439,2585,1298,2743,381,1282,384,1789,1424,
2022-12-07 00:00:00,1399,2057,749,1346,2716,1332,2892,393,1332,411,1885,1456,
2022-12-08 00:00:00,1297,1944,694,1261,2686,1433,2774,390,1282,353,1764,1437,
2022-12-09 00:00:00,1109,1611,478,1188,2409,953,2252,257,1057,278,1485,1284,
2022-12-10 00:00:00,523,679,198,579,1242,353,1091,120,512,115,751,994,
2022-12-11 00:00:00,371,499,148,323,1040,295,713,76,372,105,550,585,
2022-12-12 00:00:00,1078,1472,519,1182,2214,1010,2238,294,1044,291,1437,969,
2022-12-13 00:00:00,1112,1358,474,922,2134,1021,2182,288,1044,285,1459,1378,
2022-12-14 00:00:00,767,867,312,702,1533,650,1414,201,677,215,929,565,
2022-12-15 00:00:00,713,798,282,583,1393,512,1257,186,501,165,787,524,
2022-12-16 00:00:00,647,622,200,590,1259,444,1074,238,464,162,714,478,
2022-12-17 00:00:00,355,429,133,320,901,249,776,81,255,72,485,353,
2022-12-18 00:00:00,176,235,77,241,500,172,441,51,180,53,213,149,
2022-12-19 00:00:00,758,1008,371,820,1566,699,1593,221,637,176,1091,705,
2022-12-20 00:00:00,898,1311,471,995,1849,899,1996,268,845,198,1203,854,
2022-12-21 00:00:00,915,1342,517,1097,2087,908,1987,242,912,175,1231,906,
2022-12-22 00:00:00,915,1479,525,1169,2095,861,2207,221,981,163,1307,985,
2022-12-23 00:00:00,777,1074,342,1032,1890,554,1743,147,660,156,1085,852,
2022-12-24 00:00:00,471,804,235,671,990,303,976,150,461,145,766,612,
2022-12-25 00:00:00,361,615,211,307,786,241,390,175,322,181,490,251,
2022-12-26 00:00:00,268,400,136,279,747,148,389,81,179,109,333,212,
2022-12-27 00:00:00,755,1265,483,816,1546,492,1329,223,637,267,1117,743,
2022-12-28 00:00:00,809,1262,493,728,1641,526,1417,243,657,268,1174,787,
2022-12-29 00:00:00,772,1238,456,864,1718,510,1452,234,754,286,1115,876,
2022-12-30 00:00:00,785,1283,389,876,1911,524,1444,265,670,285,1121,788,
2022-12-31 00:00:00,641,1124,347,717,1273,403,1096,299,574,327,941,625,
2023-01-01 00:00:00,499,1001,313,451,958,397,594,345,463,470,697,358,
2023-01-02 00:00:00,971,1588,579,907,1899,648,1696,414,849,442,1376,842,
2023-01-03 00:00:00,797,1083,397,768,1613,502,1383,244,714,216,1065,678,
2023-01-04 00:00:00,872,1296,484,883,1951,665,1664,251,756,270,1211,816,
2023-01-05 00:00:00,742,999,374,799,1654,575,1452,206,721,179,1041,683,
2023-01-06 00:00:00,589,1007,325,600,1193,393,889,215,588,348,811,431,
2023-01-07 00:00:00,833,1536,455,1023,1588,565,1564,371,818,460,1258,926,
2023-01-08 00:00:00,381,705,217,430,816,348,659,115,377,144,628,347,
2023-01-09 00:00:00,1073,1632,583,1396,2261,1044,2357,332,1140,294,1504,992,
2023-01-10 00:00:00,1183,1915,705,1485,2337,1147,2497,370,1314,355,1602,1153,
2023-01-11 00:00:00,1181,1709,625,1377,2185,1081,2341,322,1175,333,1526,1182,
2023-01-12 00:00:00,1242,1848,667,1531,2398,1205,2608,362,1307,364,1688,1272,
2023-01-13 00:00:00,1115,1548,472,1419,2280,967,2346,290,1140,293,742,1103,
2023-01-14 00:00:00,743,1169,335,857,1518,521,1572,229,738,267,1133,812,
2023-01-15 00:00:00,277,374,119,342,731,262,614,77,273,59,425,226,
2023-01-16 00:00:00,1297,1835,644,1410,2431,1161,2567,362,1281,382,1862,1247,
2023-01-17 00:00:00,1310,2027,714,1472,2601,1160,2575,398,1285,429,1714,1323,
2023-01-18 00:00:00,1235,1661,606,1342,2271,1133,2466,410,1187,372,1563,1097,
2023-01-19 00:00:00,1157,1580,559,1391,2177,1118,2439,373,1173,346,1558,1095,
2023-01-20 00:00:00,905,1127,341,1029,1771,723,1698,203,840,247,1138,790,
2023-01-21 00:00:00,401,531,159,446,914,276,820,111,371,101,563,367,
2023-01-22 00:00:00,262,414,133,226,671,229,456,58,253,72,388,244,
2023-01-23 00:00:00,895,1289,438,1058,1915,878,1995,259,947,247,1288,850,
2023-01-24 00:00:00,1152,1680,614,1372,2159,1029,2256,317,1143,290,1435,1070,
2023-01-25 00:00:00,1098,1586,586,1280,2080,1062,2224,358,1083,322,1421,1047,
2023-01-26 00:00:00,1104,1593,572,1217,2184,1024,2343,393,1061,301,1465,1034,
2023-01-27 00:00:00,896,1276,405,1079,1808,800,1805,242,806,228,1174,888,
2023-01-28 00:00:00,570,788,224,605,1254,457,1068,137,477,118,879,559,
2023-01-29 00:00:00,419,527,170,380,772,321,649,91,352,86,683,271,
2023-01-30 00:00:00,1052,1491,517,1173,2076,945,2129,279,984,279,1377,928,
2023-01-31 00:00:00,1165,1713,622,1319,2227,1115,2334,326,1101,336,1571,1052,
2023-02-01 00:00:00,1239,1551,572,1270,2135,975,2316,254,1064,328,1464,1045,
2023-02-02 00:00:00,982,1256,432,1115,1944,885,1978,215,938,251,1211,854,
2023-02-03 00:00:00,1021,1307,399,1204,1930,864,2038,248,851,236,1329,883,
2023-02-04 00:00:00,659,1010,294,781,1390,480,1459,200,642,201,983,756,
2023-02-05 00:00:00,333,562,176,386,743,290,611,83,323,80,500,286,
2023-02-06 00:00:00,1107,1514,527,1272,2167,902,2171,300,1054,315,1460,1016,
2023-02-07 00:00:00,1009,1391,501,1209,1974,970,1914,353,923,295,1304,903,
2023-02-08 00:00:00,1049,1386,532,1245,2139,875,2106,315,975,320,1317,991,
2023-02-09 00:00:00,1073,1489,545,1180,2117,901,2163,376,1000,291,1358,958,
2023-02-10 00:00:00,1029,1437,443,1276,2004,833,2063,322,981,296,1375,980,
2023-02-11 00:00:00,653,998,292,741,1339,503,1376,202,649,214,1021,748,
2023-02-12 00:00:00,511,819,274,486,835,409,743,186,484,267,721,440,
2023-02-13 00:00:00,1157,1627,581,1299,2302,985,2275,368,1054,318,1666,1110,
2023-02-14 00:00:00,1239,1735,626,1457,2279,1031,2366,385,1128,390,1642,1144,
2023-02-15 00:00:00,1303,1761,658,1510,2327,968,2373,609,1127,418,1633,1169,
2023-02-16 00:00:00,1349,1956,712,1491,2476,1062,2274,608,1291,521,1899,1256,
2023-02-17 00:00:00,1271,1685,524,1448,2209,961,1938,397,1092,348,1663,1122,
2023-02-18 00:00:00,832,1216,349,725,1348,506,1227,200,628,269,1178,837,
2023-02-19 00:00:00,514,710,226,472,825,353,649,125,453,195,673,398,
2023-02-20 00:00:00,1345,2052,765,1297,2459,1023,2397,523,1104,587,1900,1230,
2023-02-21 00:00:00,1503,2188,781,1295,2204,1072,2375,637,1212,749,2039,1145,
2023-02-22 00:00:00,1501,2069,793,1294,2452,1114,2372,556,1185,625,1914,1213,
2023-02-23 00:00:00,1311,1733,621,1181,2211,897,2190,448,1006,416,887,1060,
2023-02-24 00:00:00,1187,1476,468,1102,2058,838,2060,335,837,328,1513,986,
2023-02-25 00:00:00,679,906,265,665,1270,428,1355,153,535,209,960,601,
2023-02-26 00:00:00,344,512,162,347,705,241,512,86,319,105,471,253,
2023-02-27 00:00:00,1077,1369,492,1213,2053,883,2081,326,990,317,1457,933,
2023-02-28 00:00:00,1272,1756,632,1344,2194,916,2349,322,1073,408,1689,1075,
2023-03-01 00:00:00,1383,1922,714,1423,2263,972,2405,395,1190,442,1808,1259,
2023-03-02 00:00:00,1431,2045,759,1520,2587,1169,2722,551,1276,563,1966,1339,
2023-03-03 00:00:00,1740,2490,808,1762,3281,1937,3633,532,1538,494,2444,1567,
2023-03-04 00:00:00,891,1413,411,917,1721,682,1753,426,741,376,1333,860,
2023-03-05 00:00:00,431,734,234,458,833,339,726,123,495,183,613,361,
2023-03-06 00:00:00,1261,1724,625,1357,2378,974,2611,395,1203,404,1783,1101,
2023-03-07 00:00:00,1456,2062,748,1555,2490,1100,2715,464,1299,524,1934,1279,
2023-03-08 00:00:00,1244,1642,614,1404,2310,942,2330,329,1088,320,1626,1076,
2023-03-09 00:00:00,1276,1701,637,1308,2362,998,2452,332,1141,362,1742,1260,
2023-03-10 00:00:00,1198,1505,453,1274,1984,881,1980,226,991,313,1474,1068,
2023-03-11 00:00:00,796,1296,387,873,1451,491,1545,243,661,250,1154,850,
2023-03-12 00:00:00,463,675,217,451,834,327,685,96,415,178,613,369,
2023-03-13 00:00:00,1674,2523,921,1649,2722,1253,2903,533,1490,700,2177,1405,
2023-03-14 00:00:00,1386,1898,641,1400,2398,1001,2464,322,1258,405,1731,1212,
2023-03-15 00:00:00,1474,1895,717,1490,2553,1151,2652,396,1295,385,1820,1251,
2023-03-16 00:00:00,1557,2062,768,1706,2699,1263,2927,479,1457,587,2017,1415,
2023-03-17 00:00:00,1548,2402,794,1763,2820,1259,3052,648,1571,713,2153,1386,
2023-03-18 00:00:00,1350,2158,666,1350,2145,1051,2201,944,1201,1075,1972,1220,
2023-03-19 00:00:00,646,922,323,607,993,457,907,323,598,389,911,437,
2023-03-20 00:00:00,2173,2748,1039,1990,3702,2394,4327,688,1896,634,3091,1566,
2023-03-21 00:00:00,1869,2603,958,1892,3304,1588,3432,685,1654,796,2584,1777,
2023-03-22 00:00:00,2109,3080,1217,1984,3434,1702,3539,785,1841,1034,2903,1907,
2023-03-23 00:00:00,1738,2462,891,1755,2959,1481,3340,555,1594,691,2411,1658,
2023-03-24 00:00:00,1274,1599,500,1370,2283,909,2268,303,1109,327,1670,1115,
2023-03-25 00:00:00,850,1145,330,858,1524,494,1535,189,695,239,1162,811,
2023-03-26 00:00:00,401,530,173,338,744,321,622,101,362,110,541,491,
2023-03-27 00:00:00,1463,1894,684,1332,2489,1400,2962,295,1275,283,1899,1686,
2023-03-28 00:00:00,1510,2015,741,1559,2569,1145,2764,389,1386,501,1966,1402,
2023-03-29 00:00:00,1641,2095,781,1583,2701,1202,2948,410,1314,589,2164,1481,
2023-03-30 00:00:00,1231,1590,572,1295,2258,1005,2339,323,1167,310,1555,1116,
2023-03-31 00:00:00,1250,1575,498,1421,2351,948,2327,283,1065,344,1643,1144,
2023-04-01 00:00:00,712,889,257,664,1290,433,1322,122,536,181,970,669,
2023-04-02 00:00:00,547,864,274,509,876,376,777,154,484,232,701,395,
2023-04-03 00:00:00,1357,1680,589,1177,2372,975,2409,388,1131,397,1791,1127,
2023-04-04 00:00:00,1451,1920,712,1313,2468,1059,2463,453,1139,458,1873,1198,
2023-04-05 00:00:00,1518,1896,704,1334,2565,1125,2612,479,1239,448,1996,1351,
2023-04-06 00:00:00,1523,2078,752,1394,2624,1050,2643,482,1203,608,2079,1439,
2023-04-07 00:00:00,654,999,324,564,1032,433,835,207,517,359,809,379,
2023-04-08 00:00:00,791,966,292,696,1382,588,1357,337,573,221,1169,717,
2023-04-09 00:00:00,682,1080,342,638,913,468,829,275,632,600,1027,390,
2023-04-10 00:00:00,1096,1850,656,996,1244,675,1085,590,921,1291,1471,492,
2023-04-11 00:00:00,1366,1724,626,1153,2139,837,2097,344,952,394,1714,1125,
2023-04-12 00:00:00,1179,1351,515,991,1821,733,1822,258,855,297,1463,962,
2023-04-13 00:00:00,1397,1764,640,1279,2213,1007,2438,389,1112,402,1891,1297,
2023-04-14 00:00:00,1295,1591,501,1193,2206,843,2133,316,979,342,1705,1162,
2023-04-15 00:00:00,871,1049,309,890,1476,518,1470,195,752,220,1221,940,
2023-04-16 00:00:00,351,520,161,336,668,241,624,76,327,95,529,341,
2023-04-17 00:00:00,1530,2023,705,1513,2517,1274,2753,473,1365,392,1918,1476,
2023-04-18 00:00:00,1706,2299,860,1743,2838,1534,3153,591,1498,616,2219,1500,
2023-04-19 00:00:00,1404,1778,656,1428,2376,1135,2552,494,1229,384,1740,1336,
2023-04-20 00:00:00,1480,1794,660,1388,2365,1185,2741,379,1234,380,1752,1410,
2023-04-21 00:00:00,1786,2858,895,1843,3084,1559,3387,844,1656,846,2563,1674,
2023-04-22 00:00:00,1595,2639,745,1633,2245,1112,2551,718,1502,1322,2221,1377,
2023-04-23 00:00:00,820,1543,517,1021,1210,669,1248,401,988,670,1305,569,
2023-04-24 00:00:00,1523,2102,761,1621,2771,1375,3022,467,1398,456,2030,1479,
2023-04-25 00:00:00,1292,1810,670,1348,2507,1220,2559,444,1234,365,1684,1393,
2023-04-26 00:00:00,1768,2530,957,1757,3078,1578,3273,634,1555,595,2456,2457,
2023-04-27 00:00:00,1779,2829,1017,1926,3221,1824,3611,681,1733,803,2494,3012,
2023-04-28 00:00:00,936,1301,412,1124,1874,749,1774,270,840,247,1204,1507,
2023-04-29 00:00:00,1380,2539,703,1408,2050,967,2204,534,1160,765,1918,1561,
2023-04-30 00:00:00,1135,2211,668,983,1339,821,1272,419,1013,1145,1360,830,
2023-05-01 00:00:00,568,755,270,482,1063,359,860,136,453,292,731,385,
2023-05-02 00:00:00,1721,2632,981,1930,2921,1581,3367,586,1580,625,2382,1777,
2023-05-03 00:00:00,1944,3021,1150,2061,3358,1807,3702,734,1786,872,2645,1800,
2023-05-04 00:00:00,2200,3480,1252,2416,3654,2238,4217,995,2156,1301,3219,2284,
2023-05-05 00:00:00,1878,2889,821,2157,3052,1652,3380,743,1676,819,2618,1707,
2023-05-06 00:00:00,1527,2410,651,1594,2603,1249,2440,940,1349,946,1138,1513,
2023-05-07 00:00:00,1328,2873,854,1368,1617,979,1606,719,1267,1692,1831,882,
2023-05-08 00:00:00,1477,2145,721,1621,2913,1368,2887,507,1342,578,1985,1413,
2023-05-09 00:00:00,2178,3401,1149,2231,3648,2095,4017,888,2006,1213,2945,2339,
2023-05-10 00:00:00,1366,1742,713,1409,2209,1229,2314,394,1222,399,1698,1383,
2023-05-11 00:00:00,888,1210,399,1027,1472,801,1803,254,859,246,1148,1100,
2023-05-12 00:00:00,1522,2268,558,1683,2423,1207,2867,461,1348,527,2119,1674,
2023-05-13 00:00:00,1044,1558,303,1097,1843,730,1943,350,858,429,1505,1319,
2023-05-14 00:00:00,783,1480,310,761,958,581,1054,292,644,485,1030,537,
2023-05-15 00:00:00,1580,2303,787,1639,2596,1392,3109,564,1423,534,2091,1464,
2023-05-16 00:00:00,1277,1727,629,1413,2343,1192,2286,388,1158,429,1599,1101,
2023-05-17 00:00:00,1831,2788,959,1947,2990,1664,3502,619,1558,684,2647,1679,
2023-05-18 00:00:00,1148,1876,573,1268,1386,814,1317,554,1059,1282,1523,703,
2023-05-19 00:00:00,1508,2472,586,1882,2696,1257,2979,461,1444,711,2191,1505,
2023-05-20 00:00:00,1504,2585,693,1968,2102,1120,2512,605,1710,1143,2359,1164,
2023-05-21 00:00:00,1399,2991,942,1351,1700,1207,1652,1275,1577,1942,1946,886,
2023-05-22 00:00:00,2343,3769,1296,2470,3745,2194,4179,1049,2234,1439,3328,1998,
2023-05-23 00:00:00,2021,3045,1108,2220,3484,1874,3762,658,1839,920,2805,2000,
2023-05-24 00:00:00,2102,3106,1103,2131,3463,2178,3753,783,1968,1005,2878,2233,
2023-05-25 00:00:00,2128,3372,1958,2208,3888,2614,4323,932,2131,1145,3039,2000,
2023-05-26 00:00:00,2622,3643,615,2429,3536,1829,3970,980,2151,1285,3188,2063,
2023-05-27 00:00:00,1985,2936,756,1783,2445,1113,2692,798,1609,1273,2409,1447,
2023-05-28 00:00:00,1919,2941,855,1304,1605,1002,1648,787,1370,2057,1857,921,
2023-05-29 00:00:00,1722,3162,1045,1415,1661,1131,1642,998,1503,2377,2100,971,
2023-05-30 00:00:00,2297,3440,905,2005,3227,1598,3475,879,1735,1320,3115,1931,
2023-05-31 00:00:00,2400,3504,1271,2002,3378,2005,3666,988,1909,1359,3181,1908,
2023-06-01 00:00:00,2363,3745,1231,2039,3458,2048,3954,1007,1988,1452,3450,1931,
2023-06-02 00:00:00,2309,3456,679,1926,3248,1693,3319,1010,1826,1414,3248,1789,
2023-06-03 00:00:00,1736,3430,831,1521,2305,1209,2438,816,1481,1376,2476,1498,
2023-06-04 00:00:00,1493,3361,995,1311,1542,1073,1548,883,1380,2151,1999,993,
2023-06-05 00:00:00,2060,3071,1166,1847,3088,1905,3486,908,1582,1245,2845,1803,
2023-06-06 00:00:00,2263,3143,1303,1919,3246,2131,3764,937,1787,1276,3058,1886,
2023-06-07 00:00:00,2366,3375,1252,1979,3352,2073,3829,976,1813,1442,3194,2011,
2023-06-08 00:00:00,1391,2521,871,1165,1628,968,1503,805,1225,1738,1851,944,
2023-06-09 00:00:00,1949,3226,961,1785,2949,1517,3188,997,1582,1382,2908,1590,
2023-06-10 00:00:00,1672,3039,805,1591,2341,1224,2536,946,1460,1368,2492,1412,
2023-06-11 00:00:00,1526,3100,1053,1412,1594,1117,1518,1193,1382,1927,1963,860,
2023-06-12 00:00:00,2552,4026,1374,2542,3907,2385,4671,1165,2261,1355,3497,2167,
2023-06-13 00:00:00,2733,4191,1610,2690,3929,2501,4642,1169,2393,1520,3655,2142,
2023-06-14 00:00:00,2641,4076,1641,2645,4064,2638,4714,1174,2683,1417,3605,2213,
2023-06-15 00:00:00,2578,4061,1389,2679,4018,2507,4651,1155,2398,1443,3662,2140,
2023-06-16 00:00:00,2458,3754,1107,2581,4138,1975,4115,952,2204,1258,3325,2083,
2023-06-17 00:00:00,1963,3622,940,1946,2906,1441,3152,929,1850,1288,2635,1728,
2023-06-18 00:00:00,1631,3336,1065,1554,2032,1216,1774,1084,1581,1879,2082,1058,
2023-06-19 00:00:00,2483,3939,1382,2504,3860,2249,4317,1057,2246,1293,3445,2146,
2023-06-20 00:00:00,2581,4044,1378,2529,3830,2218,4460,1059,2331,1434,3492,2352,
2023-06-21 00:00:00,2408,3712,1417,2324,3727,2269,4185,1018,2160,1140,3250,2090,
2023-06-22 00:00:00,2366,3539,1309,2368,3529,2227,4179,907,2103,1152,3146,1948,
2023-06-23 00:00:00,1844,2414,792,1968,2914,1504,3016,675,1647,698,2526,1584,
2023-06-24 00:00:00,1864,3332,919,1917,3311,1433,2833,952,1860,1242,2726,1803,
2023-06-25 00:00:00,1637,3740,1006,1470,1934,1170,1777,1071,1510,1840,2068,1053,
2023-06-26 00:00:00,2423,3459,1342,2307,3434,2038,3939,997,2022,1178,3218,2263,
2023-06-27 00:00:00,2425,3775,1435,2700,3994,2264,4266,1105,2235,1287,3268,2135,
2023-06-28 00:00:00,2423,3750,1319,2552,3839,2338,4155,992,2272,1146,3297,2187,
2023-06-29 00:00:00,2770,4656,1461,2966,5036,2718,5419,1171,2866,1514,4007,2492,
2023-06-30 00:00:00,1528,2251,619,1968,2877,1408,3154,484,1607,523,2311,1358,
2023-07-01 00:00:00,1822,3486,779,2208,3692,1501,3585,743,2032,1059,2890,1867,
2023-07-02 00:00:00,1175,2607,615,1261,1923,933,1507,541,1318,1190,1680,950,
2023-07-03 00:00:00,2480,3755,1274,2393,3793,2249,4351,980,2167,1242,3517,1912,
2023-07-04 00:00:00,2572,4013,1553,2557,4058,2344,4566,1093,2402,1283,3544,2377,
2023-07-05 00:00:00,1995,2980,1168,2129,3281,1852,3367,683,1929,803,2759,2056,
2023-07-06 00:00:00,2593,4183,1502,2755,4435,2580,4738,1177,2555,1527,3765,2136,
2023-07-07 00:00:00,2566,4362,1228,2792,4254,2256,4527,1122,2519,1465,3607,2285,
2023-07-08 00:00:00,2095,3784,932,1886,2946,1436,3890,1058,1963,1593,3159,1517,
2023-07-09 00:00:00,1670,3535,923,1455,1765,1146,1655,1060,1435,1529,2132,978,
2023-07-10 00:00:00,2366,3693,1242,2374,3630,2019,3951,976,2124,1186,3247,1973,
2023-07-11 00:00:00,2670,4479,1456,2737,3988,2278,4138,1099,2537,1457,3758,2457,
2023-07-12 00:00:00,1671,2438,911,1630,2840,1529,2975,646,1577,617,2251,1414,
2023-07-13 00:00:00,2284,3866,1296,2492,3835,2112,3051,970,2267,1134,3304,2160,
2023-07-14 00:00:00,2414,4442,1138,2626,3948,2090,3023,1168,2270,1449,3556,2089,
2023-07-15 00:00:00,1830,3845,818,1892,2499,1382,3121,818,1719,1294,2731,1539,
2023-07-16 00:00:00,1218,2718,671,1196,1712,991,1456,802,1258,1267,1845,734,
2023-07-17 00:00:00,2134,3492,1149,2334,3783,2003,3621,983,2056,1093,3249,1969,
2023-07-18 00:00:00,2485,3832,1324,2620,4005,2206,3979,1080,2209,1356,3415,2123,
2023-07-19 00:00:00,2558,4318,1436,2617,4271,2498,3571,1100,2450,1538,3620,2221,
2023-07-20 00:00:00,2646,4177,1380,2571,4279,2329,3545,1267,2428,1503,3799,2168,
2023-07-21 00:00:00,2199,3449,959,2250,3645,1916,3662,862,2042,1060,3000,1881,
2023-07-22 00:00:00,1929,3558,873,1861,3182,1407,2801,808,1856,1370,2709,1917,
2023-07-23 00:00:00,1414,3165,868,1334,1838,1209,1657,879,1426,1626,2094,895,
2023-07-24 00:00:00,1397,2106,617,1627,2493,1181,2449,471,1219,565,2046,1314,
2023-07-25 00:00:00,1514,2108,647,1592,2615,1230,2597,499,1333,536,2157,1487,
2023-07-26 00:00:00,1496,2130,644,1754,2720,1163,2680,532,1375,471,2116,1513,
2023-07-27 00:00:00,1969,2789,815,2050,3226,1622,3336,710,1747,704,2659,1679,
2023-07-28 00:00:00,1763,2804,734,2083,3046,1413,3078,700,1606,832,2594,1717,
2023-07-29 00:00:00,1007,1445,365,1030,1642,670,1586,451,777,493,1513,1067,
2023-07-30 00:00:00,999,2024,483,1189,1591,831,1415,489,1140,1057,1607,1005,
2023-07-31 00:00:00,2023,3351,879,1926,3439,1569,3344,888,1750,1064,2945,1721,
2023-08-01 00:00:00,1271,2205,492,1348,2155,993,2204,368,1038,443,1795,1249,
2023-08-02 00:00:00,1560,2287,619,1476,2457,1177,2337,532,1306,652,2109,1275,
2023-08-03 00:00:00,2077,3454,883,2044,3390,1632,3445,776,1950,1162,3091,1768,
2023-08-04 00:00:00,1512,2498,557,1574,2541,1142,2550,585,1260,769,2272,1463,
2023-08-05 00:00:00,1195,2034,394,1121,1885,827,1794,406,1074,595,1743,1070,
2023-08-06 00:00:00,481,1119,173,452,623,341,632,103,416,168,643,333,
2023-08-07 00:00:00,1296,2120,483,1241,2071,933,2165,325,1043,484,1881,1006,
2023-08-08 00:00:00,1252,2551,643,1080,1597,924,1443,739,1011,1132,1496,906,
2023-08-09 00:00:00,1243,1948,506,1160,2039,1060,2033,427,1034,441,1753,1155,
2023-08-10 00:00:00,2208,3418,819,1870,3159,1604,3482,934,1881,1293,2973,1646,
2023-08-11 00:00:00,2149,3278,852,1755,2969,1448,3130,928,1636,1368,2973,1583,
2023-08-12 00:00:00,1559,2583,597,1279,2010,1035,2238,644,1379,1060,2269,1242,
2023-08-13 00:00:00,1193,2166,590,930,1231,804,1246,719,1046,1280,1601,651,
2023-08-14 00:00:00,1757,2936,658,1528,2665,1309,2945,807,1457,1103,2514,1507,
2023-08-15 00:00:00,1320,2723,786,1143,1510,864,1465,763,1132,1704,1936,865,
2023-08-16 00:00:00,2029,3279,887,1672,3128,1512,3310,902,1667,1164,2865,1784,
2023-08-17 00:00:00,1707,2719,762,1408,2431,1232,2838,689,1315,1015,2489,1403,
2023-08-18 00:00:00,1865,3218,844,1789,2612,1347,3102,824,1540,1222,2804,1502,
2023-08-19 00:00:00,1570,3283,779,1367,2195,1280,2343,1109,1308,1014,2337,1301,
2023-08-20 00:00:00,1248,2881,620,1035,1371,905,1402,660,1175,1485,1844,832,
2023-08-21 00:00:00,2143,3441,913,1772,2911,1514,3265,948,1779,1234,2939,1598,
2023-08-22 00:00:00,2253,3632,941,1812,2853,1551,3324,944,1817,1268,3019,1820,
2023-08-23 00:00:00,2308,3527,950,1806,2979,1622,3295,932,1824,1241,3043,1769,
2023-08-24 00:00:00,2061,3105,852,1724,2728,1481,3169,857,1715,1163,2873,1625,
2023-08-25 00:00:00,1610,2128,551,1343,2309,1099,2500,593,1265,642,2259,1389,
2023-08-26 00:00:00,1126,1513,370,944,1697,660,1868,371,817,467,1524,996,
2023-08-27 00:00:00,311,341,104,230,363,216,480,55,200,67,408,187,
2023-08-28 00:00:00,879,824,227,652,1019,489,1123,161,582,225,953,570,
2023-08-29 00:00:00,1004,916,235,697,1058,543,1267,194,612,210,991,643,
2023-08-30 00:00:00,1715,2340,608,1450,2582,1213,2727,529,1173,759,2305,1462,
2023-08-31 00:00:00,1888,2405,593,1546,2749,1251,2939,622,1337,725,2425,1428,
2023-09-01 00:00:00,1843,2566,692,1630,2734,1243,2877,712,1410,779,2474,1460,
2023-09-02 00:00:00,1603,2641,674,1479,2556,1293,2537,1155,1314,1258,2387,1339,
2023-09-03 00:00:00,1409,2257,781,1262,1574,885,1548,787,1163,1639,1797,796,
2023-09-04 00:00:00,2153,3299,873,1927,3351,1531,3515,915,1660,1270,3025,1780,
2023-09-05 00:00:00,2329,3468,908,2048,3334,1685,3660,984,1913,1368,3144,1832,
2023-09-06 00:00:00,2360,3554,943,2132,3622,1806,3624,991,1994,1342,3230,1746,
2023-09-07 00:00:00,2324,3428,947,2021,3446,1719,3734,956,1957,1401,3299,1718,
